"HolderAddress","BalanceInETH","Timeframe"
0x1e1b4bb2920abee15c5e9b16bbd65cb0467c7068,1.0,Over 360 days
0x994bd67d88dc5ef3e95a7f0f2186b66776a25e0b,1.0,91 to 180 days
0x141b6bd8fd192bfe97094b67e9c08dd9eebafd2c,1.0,Over 360 days
0x0a8bce8b958ef417545aaf0b1996e86cbdb35bc2,1.0,Over 360 days
0xe213eda3b2084bc9e0056163d2a33c2b7e96f32b,1.0,Over 360 days
0x049da6214a0e15cab56a231df623e92ecdb14101,1.0,181 to 360 days
0x2a7086cbfcef5e4cef3741e5031b64ce76c2e98d,1.0,Over 360 days
0x26a36b213263c1133d1a0a8b9457ada017c5150b,1.0,Over 360 days
0x435f4d918594c3ed72baba2855dd4193d7b19f52,1.0,Over 360 days
0xa69a18f7b8872ee2ddb7ccf0f9936a1942b2623c,1.0,Over 360 days
0x6e52dca2d17e41a5d5211c69630c3ff0993ed116,1.0,181 to 360 days
0x1a3eb935214a0e09aad2ca8affb6175cb70a16e8,1.0,Over 360 days
0xef9e9e019b32021943a220a735ea3a69c01a23a8,1.0,Over 360 days
0x36120cfc1d058f49107e717b716c52e96d7b248a,1.0,Over 360 days
0x6366e5008a92740f298482a81074246ee208cab2,1.0,Over 360 days
0xe6aeabcb83e6dfcd35fcf2825e72c96e23ca3419,1.0,Over 360 days
0x6a429a8482cad8161fb6c3ceb2a5ce431a9e9f66,1.0,31 to 90 days
0x1c2baf6f28c6e73a334701c878d9426188953d38,1.0,Over 360 days
0x1a13d640fd2b8bab269956d8c34404446681695a,1.0,Over 360 days
0x582569818f1a61f6422f63c54600a1b4c3e0680d,1.0,Over 360 days
0xfb204aeb3c40c5e885216795d1a37e9f7c9cece6,1.0,Over 360 days
0x097a45b85a293a4f356bfade555724eabf5aadc8,1.0,Over 360 days
0xceb94a0b98e79ef6e918978e453436c4f3d2f5f5,1.0,Over 360 days
0xec7d1d5c2d737111f2de07aa246c94c8f238e5e5,1.0,Over 360 days
0x3c73dbe9b6f8501d0ec16a37b7c430cdef87acc3,1.0,91 to 180 days
0xf6a6c5dcd23437a7d94c96560907d9abac14a6b2,1.0,Over 360 days
0x385b6cfd3450d5ed9fd7e70919c53791991082a5,1.0,Over 360 days
0xa7b25f192d8dcbd3974986677ef16e841142be78,1.0,Over 360 days
0x059a927315f8f99c53126212fef50756bf07e464,1.0,Over 360 days
0xe5fb0a7e78d94cf0af0aa762153ab39479f6f280,1.0,181 to 360 days
0xe8d616463ce34911e8276b484fb46471f1029ddc,1.0,Over 360 days
0x0667b8c73112d7bf2c9378fa215d6406df0e6d03,1.0,Over 360 days
0xa32d21a15733153a1cfcf55d4e354bf43130f67f,1.0,Over 360 days
0x4dfbeb5748ce2f937749792c7b8d02b167f015ee,1.0,Over 360 days
0x2fe2d6dda4362730766ddf39e6c5615156ba067d,1.0,Over 360 days
0xbe6a8e1ddff08dd508089ae2427628e98406b1b1,1.0,181 to 360 days
0xb8260a62c09a956852bb58e9a09967f4c0ce2de9,1.0,Over 360 days
0xc2685ff2da43825a5dfbfe94839bc937b2e6585a,1.0,Over 360 days
0x6cba936d95dc363a1301db4a9f807ca691c337a3,1.0,Over 360 days
0x6893d5eba6f1096908730843eeed01eca0d61bfa,1.0,Over 360 days
0xd33a01b125357fcba86568679c89a9a6d82694b7,1.0,Over 360 days
0x533bcadcc874a0486ba56676690c8c9cd5564cc8,1.0,Up to 30 days
0xc76aeaf19b295e2fda88767b9c9aa1db3d238f41,1.0,Over 360 days
0x996fdce31ead8ad96a769f093199ced8767b416a,1.0,Over 360 days
0x2ada45fce60f50522b3435ca51d46aa1ce9dd6ce,1.0,Over 360 days
0xb501e46d0e187cd9e2e0b3611fe17ed477f998e1,1.0,Up to 30 days
0x064c51e85e4b73f8d4417597a7ec8fbd6780203d,1.0,Over 360 days
0xa2bc5c4e4c17e141bf7076558a599c5f20b8bf67,1.0,Over 360 days
0xbfa7e10b8c92feee196a98c5b72f7575247cf462,1.0,91 to 180 days
0xb12f7415705d9d1cee194e73ca0f8aaffb8b77cd,1.0,Up to 30 days
0xdb1cc271a5a41235d033ae45814e4bd8764e0f2a,1.0,Over 360 days
0x4bfc9f5525ef5404fb9db560ffed5d062828d2a2,1.0,Over 360 days
0x6e5e7d19c1d851daa2947253286c381962d3a271,1.0,Up to 30 days
0x053064fc16ecda88e6537e24fc3e09aeb060019b,1.0,Up to 30 days
0xee04b9a8f5cc33ad57a4d4328faf8df3f2e3be7e,1.0,Over 360 days
0xfb884ff35862b854f2308a1ab4ed27ac452b250c,1.0,Over 360 days
0x6401142952364a32668f6845dce8561e0cff9a17,1.0,Over 360 days
0x0cd5c562b6e00c9a63b73224520f465abe62e9ae,1.0,Over 360 days
0x98f990ef129d59a3e511fa6471cab60c215cdfeb,1.0,91 to 180 days
0x784688d72df9356abfe7a5619f759105495cb830,1.0,181 to 360 days
0x7bd72fc284fb2d38a7c5dd7609f5ffea0d81950a,1.0,Over 360 days
0x666e9508ff63a78a5bcb9f39f8ea426535640e71,1.0,91 to 180 days
0x546c03dc6685a1d4b75ca4862b21757ca339e062,1.0,Over 360 days
0x63dc03c5801c77e3c42d0c410b6ff20ddbd3d4b2,1.0,Over 360 days
0xb1148cc941cd49fa9e0008372f34e7b92cf9f1d0,1.0,Up to 30 days
0xef54b18544a06483172b743861ba57c9737f8726,1.0,91 to 180 days
0x167880421ae341c61e4a4091b2669063de6d90f4,1.0,Over 360 days
0x5e3c546b6f101e484c05a18e52fb24a40c84f579,1.0,Over 360 days
0x3fdbf673d5225fd94cf2ebb53c5cab17e852bf45,1.0,Over 360 days
0x541d54855408954e3eb3afec648f9838ef43aa9b,1.0,Up to 30 days
0xf8c95e628e48b8762bd93287482a352417147b3e,1.0,Over 360 days
0x20f8736350bd9a5d0be926ad7468e0d8416e1ea9,1.0,Over 360 days
0xcb8404620f0add5a21c40c33a01de6493cf03219,1.0,Over 360 days
0xf39e9f119d39b53a316ea1468e0fc4bce6f08389,1.0,181 to 360 days
0x183d70d5f46b9e3a369bf2fd573586f52b3f8689,1.0,181 to 360 days
0x57d8d521203d8fa17b560bd3c7046576198c0108,1.0,Over 360 days
0xd0c9965748e4b4f688627937cabb2b7d5011c3fa,1.0,Over 360 days
0x710968bd56f370906280e0dd8ba7d344956ccac1,1.0,Over 360 days
0x53e2254a28bec26a269d569a29f2210786719625,1.0,Over 360 days
0x2fb4ef6c219c1c26c6b6745a133e08e98aa5d068,1.0,Over 360 days
0xfd1ebff117422c8e6554109255d3ff4c0a822318,1.0,Over 360 days
0x52ee4321a0fda98a018e1f8128ef0480d6ca69af,1.0,Over 360 days
0xbc6221d25a193601535d3e4ccf5c3f87cc9eb820,1.0,Up to 30 days
0xd42a3bc83eec28f85c0c24cc2a9e1bc4b2237e4c,1.0,Over 360 days
0x6858f66dd0ae8b4f00d8517f8b974e896b1727ac,1.0,91 to 180 days
0x3100258f44824f863fd05942fdab8da4ca554df2,1.0,Over 360 days
0x6ddce743168c4d0ddad5cd801ef0ce97e0728c81,1.0,Over 360 days
0xaa935ee459ff72e4292ba17839d94e64746c5a31,1.0,Up to 30 days
0x10ea0870b96d99e66cdf2efed58a3584890680e8,1.0,Up to 30 days
0x261ce8390a060ff28ee9325b87b40de39663153d,1.0,Over 360 days
0xe5845a270974f216189a975915d46a3abb9c807b,1.0,Over 360 days
0x019a296807b78658c717ee9f26b8fc90e597edf9,1.0,91 to 180 days
0x1f6b9fdd2286bc601c3c609d70ec137602746e63,1.0,91 to 180 days
0x2d3f6cd58811c41466bbff202df5635bee669ce5,1.0,91 to 180 days
0xc119037c6d1edb1277f7931a5dc38864a09b9f7c,1.0,Over 360 days
0xac569e0f62c7cbbb987518692aae056a0ae1dd18,1.0,31 to 90 days
0x7e22a6a63b0c79d4cf7059d88f4ed5f5250d2681,1.0,Over 360 days
0xbf3c8785b2990e67c61453dc40a07628d3eafc3e,1.0,Over 360 days
0x1ee472100bf7f469cfd447670a01226fc7ea8e14,1.0,Over 360 days
0x57241c03cfa04d6d9b43cc3036e5bea6993f53c9,1.0,Over 360 days
0xccc124c3134750098f0ee8184ab50f526ad57eb4,1.0,181 to 360 days
0x4279d46f1cc9b359272c08dd304ddf6b8a3fec43,1.0,Up to 30 days
0xfdc34f61ccc6e5cbf8d168614ab29bae624085c9,1.0,Up to 30 days
0x0d722d0dd705bfc61db44df5dafa73ecbd628631,1.0,91 to 180 days
0x35f785cab9725c368b7b28f2f3a99210d0ae0394,1.0,Over 360 days
0x460a7378c6c76e9b5394abbc2b6ee5a358611428,1.0,Over 360 days
0xe337bbb4599ebefcb88d2a67cf5b77f979ea42e6,1.0,Over 360 days
0x163f884531c5864f4e3df9cdc9ebf2bb918149f0,1.0,Over 360 days
0xd172b4a375decf9a564dbdae37ef467f6fd1970f,1.0,91 to 180 days
0xd62ea99d9c1cd0ad7cee2031fd7c8b845eb9e2f3,1.0,Over 360 days
0xf97585f9b3ce8b82f6797b5aa8642d34dad17441,1.0,91 to 180 days
0x4f1f25a7eeeffc398ff5ccdfd3c1ba074c4f96f0,1.0,181 to 360 days
0x0d9713f0934a2878fd2d7db2f495215fa796bfee,1.0,Over 360 days
0x031fa27362a505e0c6cfbafcc202c77cd44c2a9d,1.0,Over 360 days
0x83125f2ed85d91f91d2219ed1d3e134534c4d0d8,1.0,Over 360 days
0x612859d7b7eca012039cdc3f11999313398e972d,1.0,91 to 180 days
0x7246870406594ff84014f8f6eea4f30a1812c8a5,1.0,91 to 180 days
0x10cb2b6d152040b3f41b5b4750c1951a1c4a6366,1.0,Over 360 days
0x5902605290de8c2a82da4333e432ad175f73034d,1.0,Over 360 days
0x75e012c5eead0049a28d56954cd22e277c9ccaa1,1.0,Over 360 days
0xe8aaf659edc6ee3b02d40935b7729346560d8f21,1.0,181 to 360 days
0x570a6ac6bcf836f31adbc3d6515a2362774fc1ef,1.0,Over 360 days
0xb69f1f2be971ffa12eed0e99029aa866272fd17a,1.0,Over 360 days
0x287959f9594873dc1756a3e9107e12162fefcb27,0.999999999999999616,181 to 360 days
0x53d5890c92eac35dc2676380aa94f2e5b7638c41,0.999999999999996288,181 to 360 days
0xae30134dd15ada189e56a099609645729ae24454,0.999999999999737856,181 to 360 days
0x47a3708637401b179acab3d2c3a34044fd37047d,0.99999974195743616,91 to 180 days
0xaa675099eb166253a84c24104e3635f4b2e7dd43,0.999996604151872256,Over 360 days
0x1a05f3db9de103153548c18479e52ec5bc4bb813,0.99989078,Over 360 days
0xa229256e6e934784b553aa853a08375b7396ab51,0.99965913759673472,Over 360 days
0x4dd58751979507683c84efb0c3e87fc9f7714cfe,0.99945888,Over 360 days
0x7a5523b29df22d35b9b14e86c774f4f78799a37d,0.99939327,Over 360 days
0x52ca47a1049eaee9a5545159b17eba6fe0881a8d,0.999280658216887936,Over 360 days
0x143ddc56c483306562a50a35a5534d963b6d58b7,0.99878655,Over 360 days
0x140cec40b7a52ae0ad2a50092e361c463c1deb50,0.998693213362424448,Over 360 days
0x00aab3f337195ce6f1e3d7afc0a61f45365ff095,0.99864058,31 to 90 days
0xd5c760f3e3f2df78fd4ff0046e5e92ca0a62291f,0.998611107556948096,181 to 360 days
0xeec677389219771785efc4a148b9bdddd92e4939,0.997802460457231104,181 to 360 days
0x28fa2f171fdcf945927055df937549d472bee311,0.99750623,31 to 90 days
0x98f9bddf32591036e2290785d69af8c194298943,0.99640481,181 to 360 days
0x2a46cea4b442c35f618adda6290244bfa3ce47a6,0.995675205011862144,Over 360 days
0x89f2e6fa262280e96a120d6cacc74cbafd585c9f,0.99556264184763392,Over 360 days
0x2c97e20933da8c7aab1f1fa563afdf052ef6c3f9,0.99541212,Over 360 days
0x0425714925563ceba049c1741638a028d6bc87d4,0.995267900519742464,Over 360 days
0xf6ed9d299fa8c79fba26da8e2332a1c814f4b0ae,0.99514713,Over 360 days
0x450d836ca5789f19213b03ede0e98b220aac0614,0.99495775,Over 360 days
0x4c448e2e8cf7ce6295708f5ca39b7d30707f3df6,0.99461339,Over 360 days
0xd696fd0aa64e3f60d9efc5ac9d85bfebff4b5174,0.994515992263134336,31 to 90 days
0x3878f4c6f8c31b05bb8a0fdca034d530ec863c8c,0.994499743759651584,Over 360 days
0xff2d9e67ef75aeb415a2942c19122d44ea445480,0.994260728047847296,91 to 180 days
0x7575a7000975207ddabf7347248d1aa6c4e44ec2,0.99331507,Over 360 days
0xc376cd5db57f29e11a49ffa3df8ba89ca1255f07,0.9929407,181 to 360 days
0x60d5a2080bf279b0d4b308eec5dc37c427c1e113,0.99255583,Over 360 days
0x733d23bca528ebc5758884fe0bd27219060ee8e7,0.991419795696191104,Over 360 days
0x68d166200656f46937836312b2cade494dc5cf7e,0.9906,Over 360 days
0x0b99288858bb4f1ba92ae9cb4e1ee701936c52ad,0.99030014,Over 360 days
0xfffea3a6b849d1cf86a32e2105214ebe90fdc3f0,0.990018281885184512,181 to 360 days
0xe338bf19c0935333b0263fc794281a771b7df1c9,0.99,181 to 360 days
0xccedb6ddb9bcc157fee1ff70692c6f7874622656,0.989888763189564928,91 to 180 days
0x9e214e48e2326c1f12b994cfad321f3933a1fb88,0.989856904107266048,Over 360 days
0xcdbf0102677933bb0a668caffcda02ef2f86f522,0.989328662238369664,181 to 360 days
0x79098c1288fbe0bb75c1e5aeea28c992511cb807,0.9893247,181 to 360 days
0xfb157198fa5a329a53e908d486ffe61cb2b7d87d,0.98927911,Over 360 days
0x2ecd930c13ff14c975b245142e7f8d32df06aa03,0.98897809,Over 360 days
0x2394772b8fb84e6dd53a082a98fb8d264f8f8663,0.988560000000099968,Over 360 days
0x0e77f0c6d2323dcc0289f270ef2ecfa3922d74ad,0.9885595,Over 360 days
0x122106eb6018cd186b76fcbff37d4119b1ba08a5,0.98854,31 to 90 days
0x7a7aa4b8ed58cfc15d0a86babe65b3710d47d219,0.98854,91 to 180 days
0x310213d70d81f300aee4fddeb8f67fd9ef9fca50,0.98854,31 to 90 days
0x852e9bef1b4f6b9c3b8da53beb7aee022618af0f,0.98830409,91 to 180 days
0x4c3d50a0a003e640e18b13e13c770d4cbf3e8ae2,0.98823,181 to 360 days
0xc74c6cb5cf777a303478805f0797ad7cb818b115,0.98823,Up to 30 days
0x015e8eac960acdd69d6e2a2f0bc3343283336062,0.98820233,Over 360 days
0x72f94c92e277de3ae0030735f525c3a6c8e7b77d,0.987241708235970944,Over 360 days
0xee81830f4eb7014deac7072cd96f1708db574e80,0.98693169,Over 360 days
0xf74a62544d70254db20cb7672bae7ee394626dcb,0.98632688,Up to 30 days
0x578d29778b6c5d11737abb7a5f1031aade49cbab,0.986105901161019904,91 to 180 days
0x75633c94dfa3966648824cc8d660de4c15175704,0.98605887,Over 360 days
0x106a0b324cc42a7fc34df680190ce97b70192b3c,0.98541023,Over 360 days
0x3f721e89ae94140dda66043b29d7d3c7a963aafc,0.98529412,Over 360 days
0x20f211a076c2173e66aea33572f6ff5fa6696d57,0.985219558047857792,31 to 90 days
0xad0e8d84d6de1d5f912dc57455f6cf79c8710114,0.98521036,Over 360 days
0x05b853ee7408c9f56bc28c1a66e34fb5fdf41621,0.98411973,Over 360 days
0x7d4407179e1a697a51637f27ee22ae3b0656b30b,0.984002719227698944,Over 360 days
0xdbd53a8b5b202b190b34d28cb07619dbfaf50f54,0.98394374,Over 360 days
0x98547c1e866a042ce394e9d8426f3cd4da82ea81,0.98321622,Over 360 days
0xe577d2450ff5d637ba609c159a74ce3fa6daa69e,0.982516939415722624,Over 360 days
0x6221c21039e936eaf83bb46907633d0ec6fd2a6d,0.982431057600881152,Over 360 days
0xf83dce6bceb5958c7399a414c9d515ff678c6957,0.982102549661011456,Over 360 days
0x12bb141d365c6e7c7ef311c1ea124505d280fcc1,0.98158299,Over 360 days
0x20fa3b57c2e05b752dbd232e6eb39d0a400c0f89,0.981073114405793536,181 to 360 days
0x01a54218b45c85d061fcead1dd25a9dc2128fc2e,0.980830634455498112,Over 360 days
0xcbb88d6a69c245ffae0dac3a99147f31e7242326,0.9805446,Over 360 days
0xeed104320717465e7daae61a8de1569d8a69a7a8,0.980378469628637184,Over 360 days
0x38d47ae1276fbd51a9943c08fa1ce759c41a8eff,0.98032965,Over 360 days
0x269c7ca27db460e2cd2eb02d1f9c833fb574c1ad,0.98027425,Over 360 days
0x93c7a8455091169538050da900c66df3da53b155,0.97990186,181 to 360 days
0x98fa253b38fb04045ee1c75882d7584eae7d1b82,0.97968351,Over 360 days
0x10fd645f31e4fff08a6fcab62f114f97fa65fcc2,0.97949291,Over 360 days
0x7ecf0cfea06756a54834c18576c5259c31f039cc,0.97918925,Over 360 days
0xd688d11a7b9a54edce69e3fa46fe4ed8ee1ab822,0.97910809,Over 360 days
0x1df029c55c1c3868772e43ac78a1cdc8a522a913,0.97860963,31 to 90 days
0xb67de8dacf0c4ed28818fa2c5f1b68872020d551,0.97702644,Over 360 days
0x35dcffb295fdcb2223868d5a2c21132235949cf3,0.977,Over 360 days
0x57a479640f9098fe798a22fdaaed822d501615d4,0.976936891088963584,181 to 360 days
0x7e8a4eb5fb920f868958f54211976eb9a6c137cf,0.976778839370647296,91 to 180 days
0x85b1532ed2cc5db3778584a1f074cde749a2d38f,0.976273512553714432,Over 360 days
0x54d8698b6c2b75d8df856acabb98fdce753c4608,0.97580421,Over 360 days
0x79170a6fb83975b466aff79076a13cbde7917736,0.97532026,Over 360 days
0xfd9b070e8a647f4c7d264f3c93c5afdf6e6a9b29,0.97488838,Over 360 days
0xe8eedafcebc86ff24f9b5ce964e750bd57184206,0.97456441,Over 360 days
0x22f66276b40cda5d3f1313bd3682d73185fbedf9,0.97426128,Over 360 days
0x426a260be49cc952a322ca8a88881000e98453c9,0.974115271550358144,Over 360 days
0xf5c49c4da6781282611e021969a2fc23fd2076d5,0.97342192,Over 360 days
0xb3c87897c22d8d7b160c293d5f3fad4d0d60f6a6,0.97304242,Over 360 days
0x3adc706d3ca43769c286c54aae00e2f97c087eb3,0.97301039,181 to 360 days
0x481a92970a932ce68a73c172248837c9750c44e0,0.97270054,91 to 180 days
0xeb4a14d9a9d6b0f8c1ff842f056274b57c9d18f3,0.972567386806141184,Over 360 days
0x112e9bd6538ec7b8a641aaaa24a871b5595e0136,0.97244805,Over 360 days
0xb55f133c4ac23d9f1c3930754643b5593bf489a6,0.97173645,91 to 180 days
0x8059cdcdd2b7da959aae55e8da73933be46312d1,0.97105575,181 to 360 days
0x7c388b43075a6bfb4a48b3f729e674af151d5f15,0.970823023584067456,Over 360 days
0x5026718435890e77691cfcf10fdd539c39e63fec,0.9699711751696672,181 to 360 days
0xc8525ffff34f07d4b0e93cbe5c1d0b52e9e0ac54,0.9693084,Over 360 days
0x2e192669afc0d4bc4343f8465cce3d8ea2ad6cf8,0.969167643610785408,Over 360 days
0xbaa0107887a24b5ad99dfda7a95a1ec0c64358fd,0.96899306,Over 360 days
0xce7a47bc1fe70728fb9aa947842a14861e217e22,0.96880274,Over 360 days
0x8ef54688136268731c8875c01aa92adea1e5d2a4,0.968339339474982912,Over 360 days
0xe958dd676f96e4a51833b824266b7ef508e3068b,0.96700658659939136,Over 360 days
0x460f7d3e57520c3f8e1e7d1e9cc115ef8620583e,0.96695086,Over 360 days
0x328021c471288bdde4c911654e9cba0ec4254cd0,0.966466351557407872,181 to 360 days
0xdceea5769f97813d8b2d20cde157eaf94c60cd44,0.96645515,Over 360 days
0x57b215a46b14bffccc1867c44ebe9433e06096db,0.966411016410702848,91 to 180 days
0x19f989f2940ca0a5a62708121174eef122c58a74,0.966179276594382464,Over 360 days
0xa985c1ab5860671838d046b889da3828d6645d70,0.966163773795851776,Over 360 days
0x9a19de9047d2800fbb9f7f676d2cd4a03980408e,0.965035976549016576,Up to 30 days
0x3428adef0692810a1b29978b148dfbc107856b51,0.964908976174579072,Over 360 days
0x7123f3ea767fe58cec4385f828c779a8fe5d4b15,0.964908976174579072,Up to 30 days
0x754fd58569eef848474160aefca0370c6cd449a0,0.9637863284377664,Over 360 days
0x13146341707615c9d6f1df7f6368a5e6f34f0169,0.96353254,Over 360 days
0xf6e717e79945519906b4a452236217fda315cd38,0.96254644,Up to 30 days
0xe75f1ea9f522ceeff72dc182dbea8dc26bab5dff,0.962507531176176384,Over 360 days
0x8c2424e6116351bae845fdf91a7d05e48f3a784e,0.96243849,181 to 360 days
0xdfd0f1228b1c939bdee56b376230fcf9abea719d,0.96242079,Over 360 days
0x96268850ccafd907859c5664ffcb63131224da2f,0.96226737,Over 360 days
0x6ae2d5091570550617a1510c67af3b104d7c3f2e,0.96153846,Over 360 days
0xc0bb7ca213aad4b7f9f3d57fa64dde902d5981e5,0.961493710134946048,Over 360 days
0x2c051d85e58237ac3e89c32c13243377390bcf2c,0.96106665,Over 360 days
0x5791a4b35c23a0a89a0ebb0a5c317ddbcbba3b33,0.961004844492486656,181 to 360 days
0xb8bd649cd9d00d59fa27610c715841166740441f,0.96061912,Over 360 days
0xc192d30fac315ebc53e6476a1beb28418392fd4e,0.96049766,Over 360 days
0x1282d26f1988d40523affd725adfd3f6a5996d98,0.960187519503704832,Up to 30 days
0xc280759979b5ad4b7950f113877e083e0a876994,0.96003407,181 to 360 days
0x229422fe301c488b2a96b0ad456c32a6b1d7dfa7,0.95983302,Over 360 days
0x2011d71807d401a90d132a836ee78901fa04ff02,0.95978235,Over 360 days
0x56e018dba7a825a08d696f1912b6878c8384b727,0.959460228397118976,91 to 180 days
0xf68c58c90db24cec3ed89db6e528a100bcce75dd,0.958987786441452928,181 to 360 days
0x073ad3b1617ab06a59d2f9d09205393d02bbfd74,0.95895124,Over 360 days
0x2ac43de73fe54f6ff43ce0774c29532ee45a251e,0.9584393813848224,Up to 30 days
0x9bba6e04a668684bd7746831307d6a3a3047d37c,0.958300043282912128,181 to 360 days
0xbe624c0346a0e6cba729e6b555ff534e3bafc388,0.958088976001369216,Over 360 days
0xa2445e5c69696964e449eefa04985e7b614686ec,0.95796184,Over 360 days
0xa816ad445a0a53b19e9cf44a41c7d7d58315b39a,0.9577223,181 to 360 days
0x3c12e10b39ac3df5a2ed3b8a91f19e42aa50cbeb,0.956849999999994368,Over 360 days
0x8fa672267df407ece43fde7cc1257eb71df8e44b,0.9564,Over 360 days
0xf2f823dc1a00c8338bde45d4e48689a40170496f,0.95637501,Over 360 days
0xae28d125072c3d6f87be7e085281b754b04fcdec,0.95635189,Over 360 days
0x2d57b1b13307290ac920063e3ccc579e8acfec78,0.95565175,Over 360 days
0xf5d1d2c8e5a83a9145821a979e216baad6193099,0.955103109438528896,Over 360 days
0x8cad942090161d1c020a30fbaa987e700c8bd246,0.95501204,Over 360 days
0x3da3acd7b7ab8878b48364739b6a9718b4272525,0.954981534128626816,Over 360 days
0x88f57362faad9d355f35d150c76c3a46e756d5c1,0.95484277,Over 360 days
0xf400c97000955b296b82f0197e39573799ff3157,0.95483085,Over 360 days
0x815b2c81bdcad7ff34b360b73048a5ea41def1b8,0.954610303500000256,91 to 180 days
0x617a35eb07d4ed5c489d8d0bffd68eca058e457a,0.95416,31 to 90 days
0x657957eba9e4bb5144352a680b952d608a8fe478,0.95329507,Over 360 days
0xf93c95d1aea2638bc0060ef5190575cd24101c99,0.95325836,Over 360 days
0xd8dbe7b698d27139fd10d45d29ed351c56a18955,0.953245286560736,Up to 30 days
0x38deb30752cd08c7d430f091e0c9eabff0d09aad,0.95321466,Over 360 days
0xf3d29ad74b6164c18a919894d06ab73f8932ca74,0.95148936,Over 360 days
0x144a51dd7cc41a055ba6d4cf0ab0a59445c30cce,0.951251603430836224,31 to 90 days
0x1f26b1ab79d0073474ee69d768c90c50aaf94c3a,0.951039423115857792,91 to 180 days
0xec7d58b697a90a56edf17655af80afa414aebbf0,0.95103887,Over 360 days
0x0ec28db6bee43ae2b8edfee0b67aea27f683f131,0.95040849,Over 360 days
0xf49410952fe50b6640991e4272212cffa912f3bf,0.950391763379671296,181 to 360 days
0x3b66aa8bc33aa8e37b1385fb9906f85f808f9b2f,0.95033476,Over 360 days
0xecf379505e95c89d6806674edb278966fa2edbaa,0.94921186,Over 360 days
0xf2f02f747bb2fa1c84ca4260039945548168d7ac,0.94801120763552,181 to 360 days
0x854a396158c1dfa01a44061c471cc4720c463ffc,0.947458530593930496,Up to 30 days
0x75ac65073d45d3f53c66fe338827ad13ed362a88,0.94738295213678016,31 to 90 days
0x1562131acd70d9e7b12acd6afe92a1000881d42b,0.94737282,Over 360 days
0xa468e939f9f66c7dba35fbb81a6c25c89f8d8565,0.947282195930644864,91 to 180 days
0x650fa1a4ccd3fc702d184f3c4256cbc92d1c2f9f,0.94719645,Over 360 days
0x98e71568c5029a0c8e73b96952bd20ba1659e04d,0.946178688568430336,31 to 90 days
0xe7130c5475fce5ec48dc2fb0b91b02d77532bcee,0.9458747,Over 360 days
0x9b31d9f7aa87f6dd18534e2a97926ba22ac3bca4,0.945705564711021696,91 to 180 days
0xd4bbcae6156a8f97200977476227c4899e39404c,0.94521744099510656,Over 360 days
0xdbb989189c9caa8f72fc8cb66c56bfff1d0f4d01,0.9450349,Over 360 days
0xac8c6eb68422b7ea99b6a528de2409f64d6ebd3b,0.94416129,Over 360 days
0xe40bd1f4f4cb982cc678bc327f9be6d08a164a16,0.94412708,Over 360 days
0x649351b1613c59398c026f07e2468857b40cc7ff,0.94397748,Over 360 days
0xf239f04a4830c1f360b4f9035e52bdf60db60f73,0.94379935,Over 360 days
0x40d442ad3dd90999b1b5395d140d52943478b4a1,0.94355768207747008,Over 360 days
0x53cb19a945a50f3c9ca00223dec7ea24794e91dd,0.94350688,181 to 360 days
0x77a9e99e9c67eab44524298b66a742320aa6c06f,0.943370360967073408,31 to 90 days
0x593c8104ad5eab2ce03f554b2b45427f4c36f935,0.942440759732841088,Over 360 days
0x1cfd17f645411cda0b959d37561298df2d0fa451,0.94160462,181 to 360 days
0xa94e389f2f31e45649fe0589057f213696bfe15a,0.94157206,Over 360 days
0x24108ac7a02da2d6389dc4a78e353d5f1440d7f9,0.94109155,Over 360 days
0xd4bcb86d6c5778b1c7d3a8d565ec54d283b5471f,0.940669917249909888,Over 360 days
0x2c668f2be11d18f3158a7d10025afac9009dc50f,0.940581041129869568,91 to 180 days
0x90771bc7ce6db4cdc2303691427c86f126cc6fbb,0.94057548,Over 360 days
0x8bdb85ea930c1659225d0593816ef22ce8349075,0.94009926,Over 360 days
0x6bec87b90fc5535e6f27a64744259b4c848ebef4,0.939922729736524416,Over 360 days
0x3d3936b69f07b4189eab3911e1f5862933a0648a,0.93956561,91 to 180 days
0x8663460be5bf7987dec0ca005664caf3b3501483,0.93920881,Over 360 days
0x13978cea476862ac084a380491a47ba4d0e82bd7,0.93818342,91 to 180 days
0x95f31f3f5b58c65ec1570ee757f64fa500e23709,0.93815031,Over 360 days
0x4084323734cfabe770ab2ad48f52a540f79d2cdb,0.9381,181 to 360 days
0xaadd17392ceb6d4f7d2f4a8dee93acaf51287885,0.93756064,Over 360 days
0x2ae32e95cdfa0c52356d3becad914c3dab209113,0.93633239462834624,Over 360 days
0xa4af02dc6d458454baf100d4eebdd9a781801351,0.93608889,Over 360 days
0x2efeb7080f4bb7fef90eae923046d11c0d06bcd8,0.935720335888998272,Over 360 days
0xe3f8c5ca462c3a2eb555e37d4571330566955701,0.935617113158034304,181 to 360 days
0xb2d2648617ff297e7d4b3c228865c706a6dbc2c9,0.934903402919495936,Over 360 days
